Case ID,Events,Variant,Variant index,Started,Finished,Duration,Duration (milliseconds),amount,case_len,country,cpv,cpv_division,electronic,framework_agr,t_type
201715858,6,Variant 6,6,12.01.2017 00:00:00,31.07.2019 00:00:00,"2 years, 199 days",80348400000,368550.0,5,IT,34144511,34,N,N,U
2021533259,5,Variant 3,3,15.10.2021 00:00:00,30.04.2024 00:00:00,"2 years, 198 days",80179200000,870370.39,4,IT,79620000,79,N,Y,S
201874249,5,Variant 3,3,15.02.2018 00:00:00,31.08.2020 00:00:00,"2 years, 197 days",80175600000,2995000.0,4,IT,79620000,79,N,N,S
2022149441,6,Variant 1,1,17.03.2022 00:00:00,30.09.2024 00:00:00,"2 years, 197 days",80175600000,319260.14,5,IT,92610000,92,N,N,S
2018264107,7,Variant 9,9,19.06.2018 00:00:00,31.12.2020 00:00:00,"2 years, 196 days",80010000000,5402919.16,6,IT,90919300,90,N,N,S
2022339846,6,Variant 1,1,20.06.2022 00:00:00,31.12.2024 00:00:00,"2 years, 195 days",79923600000,270000.0,5,IT,79995000,79,N,N,S
2017512397,5,Variant 10,10,18.12.2017 00:00:00,30.06.2020 00:00:00,"2 years, 194 days",79916400000,158000.0,4,IT,98390000,98,N,N,S
201766590,6,Variant 1,1,17.02.2017 00:00:00,31.08.2019 00:00:00,"2 years, 194 days",79916400000,537696.0,5,IT,15890000,15,N,N,U
2017237775,4,Variant 30,30,20.06.2017 00:00:00,31.12.2019 00:00:00,"2 years, 194 days",79837200000,,4,IT,85311000,85,,N,S
2022340206,5,Variant 3,3,21.06.2022 00:00:00,31.12.2024 00:00:00,"2 years, 194 days",79837200000,593260.0,4,IT,71410000,71,N,N,S
2020299380,5,Variant 3,3,24.06.2020 00:00:00,31.12.2022 00:00:00,"2 years, 190 days",79491600000,1269810.0,4,IT,85310000,85,N,N,S
2020633177,5,Variant 38,38,22.12.2020 00:00:00,30.06.2023 00:00:00,"2 years, 189 days",79484400000,,5,IT,85311000,85,,Y,S
2021670457,5,Variant 3,3,23.12.2021 00:00:00,30.06.2024 00:00:00,"2 years, 189 days",79484400000,1946720.0,4,IT,55524000,55,N,N,S
2020636602,6,Variant 6,6,23.12.2020 00:00:00,30.06.2023 00:00:00,"2 years, 188 days",79398000000,,5,IT,85311000,85,N,N,S
2021333100,6,Variant 1,1,29.06.2021 00:00:00,31.12.2023 00:00:00,"2 years, 185 days",79059600000,1257742.17,5,IT,85311000,85,N,N,S
2017367629,6,Variant 1,1,14.09.2017 00:00:00,15.03.2020 00:00:00,"2 years, 183 days",78886800000,1680000.0,5,IT,90620000,90,N,N,S
201781472,6,Variant 1,1,28.02.2017 00:00:00,30.08.2019 00:00:00,"2 years, 182 days",78879600000,2017107.0,5,IT,63511000,63,N,N,S
2022369286,6,Variant 1,1,04.07.2022 00:00:00,31.12.2024 00:00:00,"2 years, 181 days",78714000000,3094254.0,5,IT,75310000,75,N,N,S
2018295012,5,Variant 4,4,05.07.2018 00:00:00,31.12.2020 00:00:00,"2 years, 180 days",78627600000,,5,IT,85311000,85,,N,S
2018435276,6,Variant 1,1,04.10.2018 00:00:00,31.03.2021 00:00:00,"2 years, 179 days",78537600000,2429750.0,5,IT,66510000,66,N,N,S
2020323978,6,Variant 2,2,06.07.2020 00:00:00,31.12.2022 00:00:00,"2 years, 178 days",78454800000,505379.84,5,IT,79940000,79,N,N,S
2016237538,7,Variant 43,43,07.07.2016 00:00:00,31.12.2018 00:00:00,"2 years, 177 days",78368400000,2152664.0,6,IT,90910000,90,N,N,S
2018546192,6,Variant 1,1,07.12.2018 00:00:00,31.05.2021 00:00:00,"2 years, 175 days",78274800000,2573520.0,5,IT,79220000,79,N,N,S
2019330862,5,Variant 3,3,11.07.2019 00:00:00,31.12.2021 00:00:00,"2 years, 174 days",78109200000,7233529.8,4,IT,45233140,45,N,Y,W
201752113,6,Variant 1,1,08.02.2017 00:00:00,31.07.2019 00:00:00,"2 years, 172 days",78015600000,874705.88,5,IT,85312100,85,N,N,S
202279769,6,Variant 2,2,09.02.2022 00:00:00,31.07.2024 00:00:00,"2 years, 172 days",78015600000,1821600.0,5,IT,85300000,85,N,N,S
2016362988,6,Variant 2,2,13.10.2016 00:00:00,31.03.2019 00:00:00,"2 years, 169 days",77677200000,221976.0,5,IT,90620000,90,N,N,S
202226812,6,Variant 1,1,13.01.2022 00:00:00,30.06.2024 00:00:00,"2 years, 168 days",77670000000,578752.72,5,IT,55524000,55,N,N,S
2018130968,5,Variant 4,4,22.03.2018 00:00:00,05.09.2020 00:00:00,"2 years, 167 days",77583600000,,5,IT,85311200,85,,N,S
2017283220,6,Variant 2,2,17.07.2017 00:00:00,31.12.2019 00:00:00,"2 years, 167 days",77504400000,863734.67,5,IT,85320000,85,N,N,S
2018315357,6,Variant 1,1,18.07.2018 00:00:00,31.12.2020 00:00:00,"2 years, 167 days",77504400000,2601792.0,5,IT,85311100,85,N,N,S
2017286209,5,Variant 4,4,19.07.2017 00:00:00,31.12.2019 00:00:00,"2 years, 165 days",77331600000,,5,IT,85311000,85,,N,S
2017288788,6,Variant 2,2,20.07.2017 00:00:00,31.12.2019 00:00:00,"2 years, 164 days",77245200000,1833495.0,5,IT,85321000,85,N,N,S
2021377979,5,Variant 3,3,21.07.2021 00:00:00,31.12.2023 00:00:00,"2 years, 163 days",77158800000,6269743.12,4,IT,55524000,55,N,N,S
202192655,5,Variant 3,3,18.02.2021 00:00:00,31.07.2023 00:00:00,"2 years, 162 days",77151600000,1698562.84,4,IT,80110000,80,N,N,S
202244768,5,Variant 5,5,21.01.2022 00:00:00,30.06.2024 00:00:00,"2 years, 160 days",76978800000,,5,IT,85312110,85,,N,S
2018140201,6,Variant 1,1,26.03.2018 00:00:00,31.08.2020 00:00:00,"2 years, 159 days",76809600000,2720347.5,5,IT,55524000,55,N,N,S
2016107163,6,Variant 1,1,25.03.2016 00:00:00,31.08.2018 00:00:00,"2 years, 158 days",76806000000,,5,IT,85312110,85,N,N,S
2021157601,5,Variant 3,3,25.03.2021 00:00:00,31.08.2023 00:00:00,"2 years, 158 days",76806000000,,4,IT,85311200,85,N,N,S
2018332253,6,Variant 2,2,27.07.2018 00:00:00,31.12.2020 00:00:00,"2 years, 158 days",76726800000,1776910.0,5,IT,85300000,85,N,N,S
2019151986,6,Variant 1,1,28.03.2019 00:00:00,31.08.2021 00:00:00,"2 years, 156 days",76633200000,1223000.0,5,IT,85312000,85,N,N,S
2021673299,5,Variant 3,3,27.12.2021 00:00:00,31.05.2024 00:00:00,"2 years, 155 days",76546800000,4490067.63,4,IT,09123000,09,N,N,U
2021673301,5,Variant 3,3,27.12.2021 00:00:00,31.05.2024 00:00:00,"2 years, 155 days",76546800000,1719760.06,4,IT,09310000,09,N,N,U
2016273307,6,Variant 2,2,02.08.2016 00:00:00,31.12.2018 00:00:00,"2 years, 151 days",76122000000,299910.0,5,IT,90919200,90,N,N,S
2017308571,6,Variant 2,2,02.08.2017 00:00:00,31.12.2019 00:00:00,"2 years, 151 days",76122000000,976140.0,5,IT,63100000,63,N,Y,S
2018348062,6,Variant 1,1,03.08.2018 00:00:00,31.12.2020 00:00:00,"2 years, 151 days",76122000000,465750.0,5,IT,66510000,66,N,N,S
2020111283,7,Variant 16,16,02.03.2020 00:00:00,31.07.2022 00:00:00,"2 years, 150 days",76114800000,626972.62,6,IT,66510000,66,N,N,S
20228007,5,Variant 11,11,04.01.2022 00:00:00,03.06.2024 00:00:00,"2 years, 150 days",76114800000,233115.2,4,IT,60130000,60,N,N,S
2017126891,5,Variant 4,4,03.04.2017 00:00:00,31.08.2019 00:00:00,"2 years, 150 days",76032000000,1721820.8,5,IT,85312120,85,,N,S
2017312946,6,Variant 2,2,04.08.2017 00:00:00,31.12.2019 00:00:00,"2 years, 149 days",75949200000,998183.25,5,IT,85311000,85,N,N,S
2020371934,7,Variant 25,25,04.08.2020 00:00:00,31.12.2022 00:00:00,"2 years, 149 days",75949200000,4012186.05,6,IT,92511000,92,N,N,S
2018354462,6,Variant 2,2,07.08.2018 00:00:00,31.12.2020 00:00:00,"2 years, 147 days",75776400000,6954438.0,5,IT,90510000,90,N,Y,S
2017135383,5,Variant 4,4,06.04.2017 00:00:00,31.08.2019 00:00:00,"2 years, 147 days",75772800000,5641281.17,5,IT,85311000,85,,N,S
2017180170,6,Variant 1,1,09.05.2017 00:00:00,30.09.2019 00:00:00,"2 years, 144 days",75513600000,456000.0,5,IT,60112000,60,N,N,S
2020513338,5,Variant 11,11,23.10.2020 00:00:00,15.03.2023 00:00:00,"2 years, 143 days",75430800000,3400000.0,4,IT,90620000,90,N,N,S
2021413439,5,Variant 3,3,10.08.2021 00:00:00,31.12.2023 00:00:00,"2 years, 143 days",75430800000,,4,IT,85000000,85,N,N,S
201687359,6,Variant 1,1,11.03.2016 00:00:00,31.07.2018 00:00:00,"2 years, 141 days",75337200000,1045170.0,5,IT,80110000,80,N,N,S
201689086,6,Variant 1,1,11.03.2016 00:00:00,31.07.2018 00:00:00,"2 years, 141 days",75337200000,,5,IT,55320000,55,N,N,S
2019389485,5,Variant 4,4,13.08.2019 00:00:00,31.12.2021 00:00:00,"2 years, 141 days",75258000000,348572.79,5,IT,79940000,79,,N,S
202282155,5,Variant 3,3,10.02.2022 00:00:00,30.06.2024 00:00:00,"2 years, 140 days",75250800000,321601.5,4,IT,72322000,72,N,N,S
2016131967,6,Variant 1,1,13.04.2016 00:00:00,31.08.2018 00:00:00,"2 years, 140 days",75168000000,376907.36,5,IT,98000000,98,N,N,S
2017324422,6,Variant 2,2,14.08.2017 00:00:00,31.12.2019 00:00:00,"2 years, 139 days",75085200000,3150000.0,5,IT,79621000,79,N,N,S
2019227504,6,Variant 1,1,15.05.2019 00:00:00,30.09.2021 00:00:00,"2 years, 139 days",75081600000,2597000.0,5,IT,75125000,75,N,N,S
2018121866,5,Variant 11,11,16.03.2018 00:00:00,31.07.2020 00:00:00,"2 years, 137 days",74991600000,961579.0,4,IT,60130000,60,N,N,S
2016140372,6,Variant 1,1,18.04.2016 00:00:00,31.08.2018 00:00:00,"2 years, 135 days",74736000000,1580322.4,5,IT,80110000,80,N,N,S
2016175653,7,Variant 7,7,19.05.2016 00:00:00,30.09.2018 00:00:00,"2 years, 134 days",74649600000,652000.0,6,IT,44210000,44,,N,U
2021199135,6,Variant 2,2,19.04.2021 00:00:00,31.08.2023 00:00:00,"2 years, 134 days",74649600000,21564000.0,5,IT,45233140,45,N,Y,W
2018569552,5,Variant 3,3,20.12.2018 00:00:00,30.04.2021 00:00:00,"2 years, 131 days",74473200000,448000.0,4,IT,90911200,90,N,N,S
2019614914,5,Variant 10,10,20.12.2019 00:00:00,30.04.2022 00:00:00,"2 years, 131 days",74473200000,389326.6,4,IT,71221000,71,N,N,S
2018181597,6,Variant 1,1,24.04.2018 00:00:00,31.08.2020 00:00:00,"2 years, 130 days",74304000000,555000.0,5,IT,60130000,60,N,N,S
2018176657,6,Variant 2,2,19.04.2018 00:00:00,24.08.2020 00:00:00,"2 years, 128 days",74131200000,1235040.0,5,IT,80410000,80,N,N,S
2018187670,5,Variant 5,5,27.04.2018 00:00:00,31.08.2020 00:00:00,"2 years, 127 days",74044800000,3116000.0,5,IT,79620000,79,N,N,S
201671175,6,Variant 2,2,26.02.2016 00:00:00,30.06.2018 00:00:00,"2 years, 124 days",73868400000,,5,IT,85312000,85,N,N,S
2017256896,6,Variant 2,2,30.06.2017 00:00:00,01.11.2019 00:00:00,"2 years, 124 days",73789200000,976000.0,5,IT,90911200,90,N,N,S
2021226298,4,Variant 8,8,30.04.2021 00:00:00,31.08.2023 00:00:00,"2 years, 123 days",73699200000,,4,IT,85311300,85,,N,S
2019156543,8,Variant 21,21,01.04.2019 00:00:00,31.07.2021 00:00:00,"2 years, 122 days",73612800000,2157670.0,7,IT,15890000,15,N,N,U
2021662510,5,Variant 3,3,20.12.2021 00:00:00,20.04.2024 00:00:00,"2 years, 121 days",73609200000,,4,IT,55524000,55,N,N,S
2017348719,10,Variant 56,56,01.09.2017 00:00:00,31.12.2019 00:00:00,"2 years, 121 days",73530000000,1668291.78,18,IT,66510000,66,N,N,S
2022487604,6,Variant 1,1,02.09.2022 00:00:00,31.12.2024 00:00:00,"2 years, 121 days",73530000000,533709.0,5,IT,90910000,90,N,N,S
2022242529,5,Variant 3,3,03.05.2022 00:00:00,31.08.2024 00:00:00,"2 years, 121 days",73526400000,,4,IT,85300000,85,N,N,S
2016309981,6,Variant 2,2,02.09.2016 00:00:00,31.12.2018 00:00:00,"2 years, 120 days",73443600000,,5,IT,98371110,98,N,N,S
2021451649,6,Variant 1,1,02.09.2021 00:00:00,31.12.2023 00:00:00,"2 years, 120 days",73443600000,550000.0,5,IT,66516500,66,N,N,S
2016429964,6,Variant 1,1,02.12.2016 00:00:00,31.03.2019 00:00:00,"2 years, 119 days",73353600000,1262500.0,5,IT,66515100,66,N,N,S
2021222554,5,Variant 3,3,29.04.2021 00:00:00,25.08.2023 00:00:00,"2 years, 118 days",73267200000,3346027.84,4,IT,55524000,55,N,N,S
20186040,6,Variant 2,2,04.01.2018 00:00:00,30.04.2020 00:00:00,"2 years, 116 days",73177200000,1623980.0,5,IT,85311000,85,N,Y,S
2019110287,6,Variant 1,1,06.03.2019 00:00:00,30.06.2021 00:00:00,"2 years, 116 days",73177200000,295987.5,5,IT,77310000,77,N,N,S
2017353439,6,Variant 1,1,06.09.2017 00:00:00,31.12.2019 00:00:00,"2 years, 116 days",73098000000,2252000.0,5,IT,90510000,90,N,N,S
2018203290,6,Variant 1,1,08.05.2018 00:00:00,31.08.2020 00:00:00,"2 years, 116 days",73094400000,1218000.0,5,IT,55524000,55,N,N,S
2020116302,5,Variant 10,10,06.03.2020 00:00:00,30.06.2022 00:00:00,"2 years, 115 days",73090800000,817372.92,4,IT,55524000,55,N,N,S
2018545982,5,Variant 3,3,07.12.2018 00:00:00,31.03.2021 00:00:00,"2 years, 114 days",73004400000,346666.67,4,IT,66516500,66,N,N,S
2021460644,6,Variant 1,1,08.09.2021 00:00:00,31.12.2023 00:00:00,"2 years, 114 days",72925200000,,5,IT,09310000,09,N,N,U
2020430019,6,Variant 2,2,09.09.2020 00:00:00,31.12.2022 00:00:00,"2 years, 113 days",72838800000,262000.0,5,IT,66510000,66,N,N,S
2022259774,5,Variant 3,3,11.05.2022 00:00:00,31.08.2024 00:00:00,"2 years, 113 days",72835200000,,4,IT,80110000,80,N,N,S
2018399089,6,Variant 1,1,11.09.2018 00:00:00,31.12.2020 00:00:00,"2 years, 112 days",72752400000,812000.0,5,IT,85311000,85,N,N,S
201687379,5,Variant 3,3,11.03.2016 00:00:00,30.06.2018 00:00:00,"2 years, 110 days",72658800000,609400.0,4,IT,85320000,85,,N,S
2017364512,6,Variant 2,2,12.09.2017 00:00:00,31.12.2019 00:00:00,"2 years, 110 days",72579600000,879700.0,5,IT,55524000,55,N,N,S
2021469930,6,Variant 2,2,13.09.2021 00:00:00,31.12.2023 00:00:00,"2 years, 109 days",72493200000,201000.0,5,IT,72611000,72,N,N,S
2016131118,6,Variant 2,2,13.04.2016 00:00:00,31.07.2018 00:00:00,"2 years, 109 days",72489600000,,5,IT,55510000,55,,N,U
2021251745,5,Variant 5,5,14.05.2021 00:00:00,31.08.2023 00:00:00,"2 years, 109 days",72489600000,,5,IT,85311300,85,,N,S
2021470231,5,Variant 3,3,14.09.2021 00:00:00,31.12.2023 00:00:00,"2 years, 108 days",72406800000,275000.0,4,IT,66516400,66,N,N,S
2018216066,6,Variant 1,1,16.05.2018 00:00:00,31.08.2020 00:00:00,"2 years, 108 days",72403200000,540000.0,5,IT,60112000,60,N,N,S
2021646102,5,Variant 3,3,14.12.2021 00:00:00,31.03.2024 00:00:00,"2 years, 108 days",72403200000,956237.13,4,IT,90610000,90,N,N,S
2021138202,6,Variant 1,1,16.03.2021 00:00:00,30.06.2023 00:00:00,"2 years, 105 days",72226800000,,5,IT,66510000,66,N,N,S
2019445913,6,Variant 1,1,18.09.2019 00:00:00,31.12.2021 00:00:00,"2 years, 105 days",72147600000,3744910.0,5,IT,85311000,85,N,N,S
2020233338,5,Variant 3,3,18.05.2020 00:00:00,31.08.2022 00:00:00,"2 years, 105 days",72144000000,709518.0,4,IT,15800000,15,N,N,U
2018176940,6,Variant 1,1,20.04.2018 00:00:00,31.07.2020 00:00:00,"2 years, 103 days",71971200000,431800.0,5,IT,92320000,92,N,N,S
202085206,6,Variant 1,1,18.02.2020 00:00:00,31.05.2022 00:00:00,"2 years, 102 days",71967600000,,5,IT,66512100,66,N,N,S
2021205991,6,Variant 1,1,21.04.2021 00:00:00,31.07.2023 00:00:00,"2 years, 101 days",71798400000,2030640.0,5,IT,85311200,85,N,N,S
2017380031,6,Variant 2,2,22.09.2017 00:00:00,31.12.2019 00:00:00,"2 years, 100 days",71715600000,348564.72,5,IT,79620000,79,N,N,S
2019452562,6,Variant 1,1,23.09.2019 00:00:00,31.12.2021 00:00:00,"2 years, 100 days",71715600000,710000.0,5,IT,66510000,66,N,N,S
2019452583,5,Variant 3,3,23.09.2019 00:00:00,31.12.2021 00:00:00,"2 years, 100 days",71715600000,1014750.0,4,IT,66510000,66,N,N,S
2018134865,7,Variant 13,13,23.03.2018 00:00:00,30.06.2020 00:00:00,"2 years, 99 days",71708400000,693000.0,6,IT,66510000,66,N,N,S
2021489242,5,Variant 3,3,23.09.2021 00:00:00,31.12.2023 00:00:00,"2 years, 99 days",71629200000,1293700.32,4,IT,85323000,85,N,N,S
2018182773,6,Variant 2,2,24.04.2018 00:00:00,31.07.2020 00:00:00,"2 years, 99 days",71625600000,679643.5,5,IT,80110000,80,N,N,S
2017385668,5,Variant 4,4,25.09.2017 00:00:00,31.12.2019 00:00:00,"2 years, 97 days",71456400000,,5,IT,85311200,85,,N,S
2018412370,6,Variant 1,1,18.09.2018 00:00:00,23.12.2020 00:00:00,"2 years, 97 days",71456400000,769300.0,5,IT,60130000,60,N,N,S
2019251297,6,Variant 1,1,27.05.2019 00:00:00,31.08.2021 00:00:00,"2 years, 97 days",71452800000,770000.0,5,IT,15890000,15,N,N,U
2020245562,6,Variant 2,2,25.05.2020 00:00:00,30.08.2022 00:00:00,"2 years, 97 days",71452800000,495000.0,5,IT,30190000,30,N,N,U
201940926,5,Variant 3,3,24.01.2019 00:00:00,30.04.2021 00:00:00,"2 years, 96 days",71449200000,1286779.5,4,IT,50118100,50,N,N,S
2016340721,6,Variant 1,1,27.09.2016 00:00:00,31.12.2018 00:00:00,"2 years, 95 days",71283600000,,5,IT,60112000,60,N,N,S
2018436623,6,Variant 2,2,04.10.2018 00:00:00,06.01.2021 00:00:00,"2 years, 95 days",71283600000,360000.0,5,IT,79993100,79,N,N,S
2020462670,6,Variant 1,1,28.09.2020 00:00:00,31.12.2022 00:00:00,"2 years, 94 days",71197200000,908720.0,5,IT,85000000,85,N,N,S
2021494288,6,Variant 1,1,28.09.2021 00:00:00,31.12.2023 00:00:00,"2 years, 94 days",71197200000,3200000.0,5,IT,09310000,09,N,N,U
2017482937,6,Variant 2,2,28.11.2017 00:00:00,01.03.2020 00:00:00,"2 years, 94 days",71193600000,,5,IT,71410000,71,N,N,S
2017121432,6,Variant 1,1,29.03.2017 00:00:00,30.06.2019 00:00:00,"2 years, 93 days",71107200000,,5,IT,66510000,66,,N,S
2021166298,5,Variant 3,3,29.03.2021 00:00:00,30.06.2023 00:00:00,"2 years, 93 days",71107200000,5878210.17,4,IT,55524000,55,N,N,S
201892114,6,Variant 1,1,28.02.2018 00:00:00,31.05.2020 00:00:00,"2 years, 92 days",71103600000,396090.0,5,IT,66516400,66,N,N,S
2017438439,5,Variant 3,3,31.10.2017 00:00:00,31.01.2020 00:00:00,"2 years, 92 days",71020800000,2993126.9,4,IT,90919300,90,N,N,S
2018530205,6,Variant 1,1,29.11.2018 00:00:00,28.02.2021 00:00:00,"2 years, 92 days",71020800000,2192500.0,5,IT,75125000,75,N,N,S
2019569480,5,Variant 3,3,29.11.2019 00:00:00,28.02.2022 00:00:00,"2 years, 92 days",71020800000,407250.0,4,IT,72611000,72,N,N,S
2022300010,5,Variant 3,3,01.06.2022 00:00:00,31.08.2024 00:00:00,"2 years, 92 days",71020800000,1330225.0,4,IT,85320000,85,N,N,S
2017306792,6,Variant 1,1,01.08.2017 00:00:00,31.10.2019 00:00:00,"2 years, 91 days",70938000000,410874.45,5,IT,85312400,85,N,N,S
2019468996,6,Variant 1,1,02.10.2019 00:00:00,31.12.2021 00:00:00,"2 years, 91 days",70938000000,1796886.88,5,IT,55524000,55,N,N,S
2020469368,6,Variant 1,1,01.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 91 days",70938000000,,5,IT,85310000,85,N,N,S
2019471845,6,Variant 1,1,03.10.2019 00:00:00,31.12.2021 00:00:00,"2 years, 90 days",70851600000,1014016.11,5,IT,66510000,66,N,N,S
2020472264,6,Variant 2,2,02.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 90 days",70851600000,,5,IT,85311000,85,N,N,S
2017167470,7,Variant 13,13,02.05.2017 00:00:00,31.07.2019 00:00:00,"2 years, 90 days",70848000000,1779174.88,6,IT,15890000,15,N,N,U
2021112063,6,Variant 2,2,02.03.2021 00:00:00,31.05.2023 00:00:00,"2 years, 89 days",70844400000,332653.09,5,IT,85310000,85,N,N,S
2017396259,6,Variant 1,1,03.10.2017 00:00:00,31.12.2019 00:00:00,"2 years, 89 days",70765200000,260000.0,5,IT,63513000,63,N,N,S
2018244135,6,Variant 1,1,04.06.2018 00:00:00,31.08.2020 00:00:00,"2 years, 89 days",70761600000,240000.0,5,IT,60112000,60,N,N,S
2020262195,5,Variant 3,3,03.06.2020 00:00:00,31.08.2022 00:00:00,"2 years, 89 days",70761600000,438137.8,4,IT,90919200,90,N,N,S
2019265950,6,Variant 2,2,05.06.2019 00:00:00,31.08.2021 00:00:00,"2 years, 88 days",70675200000,1390476.19,5,IT,75310000,75,N,N,S
2019535350,6,Variant 2,2,07.11.2019 00:00:00,31.01.2022 00:00:00,"2 years, 86 days",70502400000,282605.75,5,IT,98341120,98,N,N,S
2020480434,6,Variant 1,1,07.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 85 days",70419600000,954591.26,5,IT,85311000,85,N,N,S
2021293017,5,Variant 3,3,07.06.2021 00:00:00,31.08.2023 00:00:00,"2 years, 85 days",70416000000,556000.0,4,IT,60130000,60,N,N,S
2018445657,7,Variant 36,36,10.10.2018 00:00:00,31.12.2020 00:00:00,"2 years, 83 days",70246800000,804000.0,6,IT,77313000,77,N,N,S
2020486245,4,Variant 8,8,09.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 83 days",70246800000,,4,IT,85310000,85,,N,S
2019222407,5,Variant 3,3,10.05.2019 00:00:00,31.07.2021 00:00:00,"2 years, 83 days",70243200000,1057933.33,4,IT,85320000,85,N,N,S
2018157567,6,Variant 1,1,10.04.2018 00:00:00,30.06.2020 00:00:00,"2 years, 82 days",70156800000,363600.0,5,IT,60130000,60,N,N,S
2021242924,5,Variant 3,3,10.05.2021 00:00:00,31.07.2023 00:00:00,"2 years, 82 days",70156800000,1099140.0,4,IT,60130000,60,N,N,S
2021243043,5,Variant 3,3,10.05.2021 00:00:00,31.07.2023 00:00:00,"2 years, 82 days",70156800000,2292239.8,4,IT,80110000,80,N,N,S
2017405674,5,Variant 5,5,11.10.2017 00:00:00,31.12.2019 00:00:00,"2 years, 81 days",70074000000,,5,IT,85312400,85,,N,S
2021243319,5,Variant 3,3,11.05.2021 00:00:00,31.07.2023 00:00:00,"2 years, 81 days",70070400000,310000.0,4,IT,79620000,79,N,N,S
2021302361,6,Variant 2,2,11.06.2021 00:00:00,31.08.2023 00:00:00,"2 years, 81 days",70070400000,311328.0,5,IT,60130000,60,N,N,S
202219784,6,Variant 2,2,10.01.2022 00:00:00,31.03.2024 00:00:00,"2 years, 81 days",70070400000,3000000.0,5,IT,90513200,90,N,N,S
2022262656,5,Variant 3,3,12.05.2022 00:00:00,31.07.2024 00:00:00,"2 years, 81 days",70070400000,560000.0,4,IT,66516000,66,N,N,S
2016361902,6,Variant 1,1,12.10.2016 00:00:00,31.12.2018 00:00:00,"2 years, 80 days",69987600000,1122500.0,5,IT,66500000,66,N,N,S
2020491415,4,Variant 8,8,12.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 80 days",69987600000,,4,IT,85311000,85,,N,S
2018258944,5,Variant 4,4,13.06.2018 00:00:00,31.08.2020 00:00:00,"2 years, 80 days",69984000000,317475.0,5,IT,15894210,15,N,N,U
202146177,6,Variant 2,2,25.01.2021 00:00:00,15.04.2023 00:00:00,"2 years, 79 days",69980400000,1406481.27,5,IT,85310000,85,N,N,S
2020490052,6,Variant 2,2,13.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 79 days",69901200000,1439360.2,5,IT,85311000,85,N,N,S
2020490214,5,Variant 3,3,13.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 79 days",69901200000,941700.0,4,IT,85320000,85,N,N,S
2021527756,9,Variant 32,32,13.10.2021 00:00:00,31.12.2023 00:00:00,"2 years, 79 days",69901200000,763000.0,8,IT,66510000,66,N,N,S
2018453265,6,Variant 1,1,15.10.2018 00:00:00,31.12.2020 00:00:00,"2 years, 78 days",69814800000,,5,IT,90513200,90,,N,S
2016132020,6,Variant 2,2,13.04.2016 00:00:00,30.06.2018 00:00:00,"2 years, 78 days",69811200000,,5,IT,90911200,90,,N,S
2020496551,5,Variant 3,3,15.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 77 days",69728400000,1317800.0,4,IT,90513000,90,N,N,S
2017147923,6,Variant 1,1,14.04.2017 00:00:00,30.06.2019 00:00:00,"2 years, 77 days",69724800000,307176.0,5,IT,60130000,60,N,N,S
2021306593,6,Variant 2,2,15.06.2021 00:00:00,31.08.2023 00:00:00,"2 years, 77 days",69724800000,985928.65,5,IT,85311200,85,N,N,S
2017413812,7,Variant 9,9,16.10.2017 00:00:00,31.12.2019 00:00:00,"2 years, 76 days",69642000000,,6,IT,98371110,98,N,N,S
2017235879,6,Variant 1,1,16.06.2017 00:00:00,31.08.2019 00:00:00,"2 years, 76 days",69638400000,459293.86,5,IT,60112000,60,N,N,S
2021370108,5,Variant 3,3,16.07.2021 00:00:00,30.09.2023 00:00:00,"2 years, 76 days",69638400000,,4,IT,66510000,66,N,N,S
2017418544,7,Variant 7,7,18.10.2017 00:00:00,31.12.2019 00:00:00,"2 years, 74 days",69469200000,647500.0,6,IT,66510000,66,N,N,S
2020292161,5,Variant 3,3,18.06.2020 00:00:00,31.08.2022 00:00:00,"2 years, 74 days",69465600000,1179200.0,4,IT,85311200,85,N,N,S
2020503951,6,Variant 1,1,19.10.2020 00:00:00,31.12.2022 00:00:00,"2 years, 73 days",69382800000,919591.43,5,IT,85311000,85,N,N,S
2022337817,5,Variant 3,3,20.06.2022 00:00:00,31.08.2024 00:00:00,"2 years, 73 days",69379200000,266200.0,4,IT,22112000,22,N,N,U
2019139203,5,Variant 3,3,21.03.2019 00:00:00,31.05.2021 00:00:00,"2 years, 71 days",69289200000,3386983.08,4,IT,34144410,34,N,N,S
2019502293,6,Variant 2,2,22.10.2019 00:00:00,31.12.2021 00:00:00,"2 years, 71 days",69210000000,1372857.66,5,IT,75310000,75,N,N,S
2021544535,6,Variant 33,33,21.10.2021 00:00:00,31.12.2023 00:00:00,"2 years, 71 days",69210000000,222000.0,5,IT,66510000,66,N,N,S
2017240234,6,Variant 2,2,21.06.2017 00:00:00,31.08.2019 00:00:00,"2 years, 71 days",69206400000,2059962.8,5,IT,85311200,85,N,N,S
2017241528,6,Variant 2,2,21.06.2017 00:00:00,31.08.2019 00:00:00,"2 years, 71 days",69206400000,,5,IT,60130000,60,N,N,S
